car_name,year,horsepower,mileage,fuel_type,transmission,owner_type,price
965,0.17187156146179974,-0.6021252174910272,-0.7056247331674498,4,1,0,4.6
1154,-1.964173598188544,-0.20207387723463888,-0.7056504182836768,1,1,2,2.35
2673,0.43887720641809275,-0.6064569835957142,-0.7056317381991482,4,1,0,7.21
2684,0.43887720641809275,-0.5562594587355177,-0.7056020835649589,1,1,0,8.0
949,-1.430162308275958,-0.8085211318908198,-0.7056153931251856,1,1,2,3.5
486,-1.697167953232251,-0.09250567576314403,-0.7057671688119806,1,1,0,5.9
939,0.17187156146179974,-1.7360286978355672,-0.7054729574806547,4,1,2,1.74
1055,1.2398941412869717,-0.47981652747633535,-0.7056429462498653,4,1,0,6.8
2469,0.7058828513743858,-0.6064569835957142,-0.7056317381991482,4,1,0,7.5
2520,0.43887720641809275,0.2973532736586866,-0.7057064585372625,4,1,0,8.0
1297,0.17187156146179974,-0.17914099785688434,-0.7054262572693332,1,1,0,5.99
461,0.7058828513743858,0.5241339697275947,-0.7056067535860912,1,1,0,12.9
2192,0.9728884963306788,-0.5740961426959937,-0.7055663579032979,4,1,0,7.0
2516,-0.09513408349449333,1.749768967583154,-0.705735412668282,1,0,0,35.0
1112,0.17187156146179974,-0.17914099785688434,-0.7054636174383905,1,1,0,5.5
2712,-1.163156663319665,3.2964642767272796,-0.7058091990021701,1,0,0,18.46
1139,-1.163156663319665,-0.9078969425277571,-0.7057017885161305,4,1,0,2.4
2295,-3.2992018229700086,-0.9817917760783003,-0.7056247331674498,4,1,3,1.0
2246,-0.6291453734070791,-0.9575848478462258,-0.7056034845712985,4,1,2,2.65
221,0.17187156146179974,-0.05377459059182501,-0.7055602868758261,1,0,0,5.96
2623,0.17187156146179974,4.9527277873429,-0.7056492507783937,1,0,0,75.0
2155,0.7058828513743858,1.971453468234783,-0.7057148645753005,4,0,0,27.15
688,-1.697167953232251,2.430111055789878,-0.7058232090655665,4,0,2,10.5
951,0.17187156146179974,-0.37024832600484053,-0.7055820024740906,4,1,0,6.7
747,-0.3621397284507862,-0.40235435713369694,-0.7055360027659389,1,1,0,4.9
1414,0.7058828513743858,-0.9078969425277571,-0.7056807734210357,1,1,0,8.0
902,0.9728884963306788,-0.9817917760783003,-0.7055040131211836,4,1,0,3.63
560,0.17187156146179974,-0.5052975045627295,-0.705657423315375,4,1,0,4.8
2687,0.7058828513743858,-0.43140267101218627,-0.7056557888079787,4,1,0,4.25
21,-0.09513408349449333,-0.20207387723463888,-0.7056901134633001,4,1,0,4.24
892,0.9728884963306788,2.3332833428615802,-0.7058113005116795,1,0,0,30.27
2206,-0.3621397284507862,1.6402007661116589,-0.7056971184949983,1,1,0,14.25
2288,-0.6291453734070791,-0.6811162464588489,-0.7056702658734884,4,0,0,3.41
2913,-1.430162308275958,0.3151899576191625,-0.7056690983682053,4,1,0,2.78
176,0.17187156146179974,0.9012524306062283,-0.7056153931251856,1,0,0,15.5
2666,0.7058828513743858,-0.9333779196141513,-0.705482297522919,1,1,0,3.0
2315,-0.6291453734070791,-0.9817917760783003,-0.7056247331674498,4,1,0,2.3
461,0.7058828513743858,0.5241339697275947,-0.7056067535860912,1,1,0,13.28
102,-1.430162308275958,-1.0072727531646946,-0.7056223981568838,4,1,0,2.25
1485,-0.8961510183633721,-0.9833206347034836,-0.705540672787071,4,1,0,3.36
1974,-0.09513408349449333,0.2973532736586866,-0.7056620933365071,4,1,0,4.25
368,-0.6291453734070791,-0.6811162464588489,-0.7055906420131851,4,1,0,4.3
532,-1.163156663319665,3.999739244311759,-0.7060660501644387,4,0,0,6.0
218,0.9728884963306788,-0.4306382416995944,-0.7055397387828446,1,1,0,9.18
2824,0.7058828513743858,-0.9833206347034836,-0.7055266627236746,4,1,0,4.99
50,-0.8961510183633721,1.3293328456576505,-0.7057531587485841,4,1,0,3.75
1124,-1.163156663319665,-0.9588588967005455,-0.705599048051223,1,1,0,2.5
1602,0.43887720641809275,-0.17914099785688434,-0.7054285922798993,1,1,0,7.2
2125,0.43887720641809275,2.5065539870490605,-0.7057157985795269,1,0,0,29.5
763,0.17187156146179974,0.7738475451742575,-0.7056480832731106,1,0,0,17.55
488,-0.6291453734070791,1.4618339265068998,-0.7056340732097142,1,0,0,12.0
1282,-1.430162308275958,3.594591708638091,-0.7057905189176414,1,0,0,13.5
2170,-0.09513408349449333,0.5271916869779618,-0.7055448758060899,1,0,0,5.1
1520,-0.8961510183633721,2.1498203078395424,-0.7055362362669955,1,0,0,10.3
1591,-0.09513408349449333,0.5271916869779618,-0.7055448758060899,1,1,0,5.7
2295,-0.09513408349449333,-0.9833206347034836,-0.705540672787071,4,1,0,3.41
1118,-1.163156663319665,-0.9588588967005455,-0.705599048051223,1,1,2,2.4
1605,0.7058828513743858,-0.6021252174910272,-0.7056422457466954,4,1,0,5.6
366,-2.2311792431448367,-0.9078969425277571,-0.7056690983682053,1,1,0,1.0
2022,0.7058828513743858,-0.14346762993593237,-0.7056343067107708,1,0,0,8.2
2694,0.17187156146179974,1.9204915140619947,-0.7057118290615646,1,0,0,27.5
2299,0.17187156146179974,-0.6072214129083061,-0.7055640228927318,4,1,0,3.5
313,0.43887720641809275,-1.205259945125977,-0.7053237503054823,0,1,0,4.58
2023,0.7058828513743858,-0.43649886642946517,-0.7054986425968817,1,1,0,10.34
1762,-2.2311792431448367,0.2795165896982106,-0.7057695038225468,1,1,0,3.25
2164,-1.964173598188544,0.16230409510079755,-0.7057718388331129,1,1,3,5.0
1464,-1.697167953232251,-1.1091966615102709,-0.7056476162709975,4,1,0,2.25
2629,-0.09513408349449333,3.678678933023192,-0.7056415452435256,1,0,0,51.52
1796,0.9728884963306788,-0.43649886642946517,-0.7054986425968817,1,1,0,8.62
949,0.7058828513743858,-0.8059730341821805,-0.7055196576919763,1,1,0,7.25
1477,0.43887720641809275,-0.4808357665597909,-0.7056107231040534,4,1,0,5.47
524,-0.09513408349449333,2.0912140605408354,-0.7056840424358283,1,0,0,31.0
2253,0.7058828513743858,2.12637780892006,-0.7056733013872243,4,0,0,35.98
1653,0.7058828513743858,-1.2850154034063905,-0.7055733629349962,4,1,0,3.42
969,-1.697167953232251,3.459032910538474,-0.7056744688925073,1,0,2,11.5
227,0.43887720641809275,-0.6056925542831224,-0.7056646618481298,4,1,0,7.25
100,0.9728884963306788,-0.8059730341821805,-0.7054029071636724,1,1,0,8.0
747,0.17187156146179974,-0.40235435713369694,-0.7055360027659389,1,1,0,7.33
2313,0.43887720641809275,-0.9817917760783003,-0.7056247331674498,4,1,0,3.35
2865,-0.3621397284507862,-0.06192850325947097,-0.7055911090152983,1,1,0,4.4
371,-0.6291453734070791,-0.43140267101218627,-0.7056550883048089,4,1,0,2.99
2097,0.17187156146179974,-0.43140267101218627,-0.705629403188582,4,1,0,5.6
1413,0.43887720641809275,-0.4306382416995944,-0.7055957790364306,1,1,0,6.63
725,0.9728884963306788,0.07617839254878543,-0.7055602868758261,1,1,0,7.9
1315,0.17187156146179974,0.2718722965722924,-0.7056737683893375,4,1,0,7.0
2458,-0.09513408349449333,-0.47981652747633535,-0.7056807734210357,4,0,0,4.95
300,0.7058828513743858,-0.05377459059182501,-0.7057321436534895,4,0,0,9.19
2837,-0.8961510183633721,0.11134214092800926,-0.7056737683893375,1,1,0,5.1
848,0.17187156146179974,-0.42987381238700256,-0.7055712614254867,1,1,0,5.9
1824,1.2398941412869717,-0.5740961426959937,-0.7055663579032979,4,0,0,9.51
1794,-1.697167953232251,1.3548138227440447,-0.7058068639916041,4,1,2,3.9
1529,-0.09513408349449333,-0.5052975045627295,-0.7056200631463178,4,1,2,5.39
949,-1.430162308275958,-0.8085211318908198,-0.7056153931251856,1,1,2,3.0
303,-0.6291453734070791,-0.8059730341821805,-0.7055196576919763,1,1,0,4.3
404,0.7058828513743858,-0.5730769036125378,-0.7055792004614113,4,1,0,6.75
965,0.7058828513743858,-0.6021252174910272,-0.7056247331674498,4,1,0,4.5
962,-1.163156663319665,-0.9588588967005455,-0.7056504182836768,1,1,0,2.75
2638,0.43887720641809275,0.5241339697275947,-0.7055079826391459,1,1,0,9.0
2289,-3.5662074679263016,-0.20207387723463888,-0.7057858488965093,4,1,0,0.7
1118,-0.09513408349449333,-0.9575848478462258,-0.705599048051223,1,1,2,2.55
1884,-0.09513408349449333,-0.42885457330354704,-0.705572895932883,1,1,0,3.54
611,-1.430162308275958,0.6209616826558925,-0.7057508237380181,4,1,0,4.25
1114,-1.964173598188544,-1.5117960994752988,-0.7056060530829212,4,1,2,1.2
1917,-0.3621397284507862,2.1498203078395424,-0.7055411397891843,1,0,0,19.5
2145,0.17187156146179974,0.8757714535198341,-0.7056924484738661,1,1,2,12.0
391,-0.6291453734070791,-0.8075018928073642,-0.7055243277131085,1,1,0,3.9
1941,0.7058828513743858,-0.43649886642946517,-0.7054986425968817,1,1,0,9.13
314,-0.8961510183633721,-0.8314540112685747,-0.7057134635689609,4,1,0,2.25
560,-0.6291453734070791,-0.5052975045627295,-0.705657423315375,4,1,0,3.25
428,0.7058828513743858,0.5241339697275947,-0.7056688648671487,1,0,0,14.79
1485,-1.163156663319665,-0.9833206347034836,-0.705540672787071,4,1,0,2.35
2522,0.17187156146179974,-1.4939594155148228,-0.7054211202460878,1,1,0,3.1
1439,-0.09513408349449333,2.2593885093110377,-0.7057622652897919,1,0,0,12.9
1409,0.7058828513743858,-1.2850154034063905,-0.7055733629349962,4,1,0,2.5
1255,-0.3621397284507862,-0.5804663869675922,-0.7056340732097142,4,1,0,3.65
770,-0.09513408349449333,0.3992771820042632,-0.7056667633576393,4,1,0,7.5
2372,-0.3621397284507862,-0.47981652747633535,-0.7056364082202802,4,1,0,3.74
2483,0.7058828513743858,-0.6072214129083061,-0.7055897080089587,4,1,0,5.86
2357,0.9728884963306788,1.579556040646041,-0.7056160936283554,1,0,0,39.62
1194,0.9728884963306788,-0.8059730341821805,-0.7054776275017869,1,1,0,7.05
165,0.9728884963306788,-0.8059730341821805,-0.7054029071636724,1,0,0,7.5
2478,-0.6291453734070791,-1.2238610583990446,-0.7054720234764283,1,1,0,2.1
615,-0.09513408349449333,1.3280587968033304,-0.705746153716886,4,0,0,11.6
1980,-0.6291453734070791,1.579556040646041,-0.7057195345964327,1,0,2,19.25
307,0.7058828513743858,1.074523074793709,-0.7057466207189992,1,1,0,17.92
2045,0.43887720641809275,-0.6811162464588489,-0.7055906420131851,4,1,0,3.6
1112,-0.09513408349449333,-0.17914099785688434,-0.7054636174383905,1,1,2,4.5
953,0.7058828513743858,-0.42987381238700256,-0.7055546828504675,1,1,0,7.4
2142,0.9728884963306788,3.80073281326702,-0.7057958894419435,1,0,0,59.29
1754,-0.8961510183633721,0.36615191179195083,-0.7057846813912263,1,1,0,5.5
1000,-2.2311792431448367,-0.576644240404633,-0.7057087935478287,4,1,2,1.75
1680,0.43887720641809275,-0.5740961426959937,-0.7055663579032979,4,1,0,6.75
2100,-0.8961510183633721,0.46043152701160933,-0.7056803064189225,1,1,0,3.95
770,-0.8961510183633721,0.3992771820042632,-0.7056667633576393,4,1,0,4.2
130,0.43887720641809275,0.3151899576191625,-0.7056690983682053,4,1,0,8.4
56,0.7058828513743858,-0.05428421013355279,-0.7056641948460166,4,0,0,8.25
2124,-0.3621397284507862,-0.47981652747633535,-0.7056130581146195,4,1,0,3.31
949,0.7058828513743858,-0.8059730341821805,-0.7054451708549184,1,1,0,7.5
142,-0.6291453734070791,0.3151899576191625,-0.7056690983682053,4,1,0,4.75
1936,-0.3621397284507862,1.9969344453211773,-0.7058049959831512,1,0,2,8.79
629,-0.09513408349449333,1.3280587968033304,-0.7057601637802825,4,1,0,9.5
1348,-1.430162308275958,-0.20207387723463888,-0.7060660501644387,4,1,0,1.6
1125,-1.163156663319665,-1.5117960994752988,-0.7056060530829212,4,1,0,1.55
413,-0.09513408349449333,-0.39827740079987395,-0.7055289977342406,1,1,0,5.85
837,-0.09513408349449333,0.11134214092800926,-0.7056971184949983,4,1,0,7.52
2418,-0.8961510183633721,-1.0837156844238767,-0.7055271297257878,1,1,0,3.6
2124,0.43887720641809275,-0.47981652747633535,-0.7056130581146195,4,1,0,4.73
1936,-0.3621397284507862,1.9969344453211773,-0.7058049959831512,1,0,0,10.5
2037,-0.3621397284507862,3.882526749714345,-0.7056817074252623,1,0,0,34.54
1839,0.9728884963306788,-0.6056925542831224,-0.7056247331674498,4,1,0,6.07
1979,0.9728884963306788,-0.5740961426959937,-0.7055663579032979,4,1,0,7.76
2549,0.43887720641809275,0.16230409510079755,-0.7057933209303208,1,1,0,7.46
2751,-0.6291453734070791,-0.7040491258366038,-0.7055570178610336,1,1,0,3.49
2607,-0.6291453734070791,-0.6530871716638155,-0.7056340732097142,4,1,2,4.05
1919,-0.3621397284507862,0.039995405086105676,-0.7058208740550005,1,1,0,11.88
1568,-0.8961510183633721,0.8273575970556851,-0.7057267731291875,4,0,0,6.45
104,0.17187156146179974,3.882526749714345,-0.7056931489770359,1,0,0,50.0
1438,-0.8961510183633721,2.7868447349993963,-0.7058115340127361,4,0,0,9.0
428,0.43887720641809275,0.5241339697275947,-0.7056688648671487,1,0,0,14.25
1986,0.7058828513743858,-0.14346762993593237,-0.7056343067107708,1,1,0,7.36
1889,-1.163156663319665,0.36615191179195083,-0.7057846813912263,1,1,0,4.4
2835,0.43887720641809275,-1.3334292598705397,-0.7054783280049568,4,1,0,3.1
2805,0.7058828513743858,-0.9843398737869395,-0.705540672787071,4,0,0,4.28
1136,0.7058828513743858,-0.5256822862318447,-0.7056901134633001,4,1,0,5.5
51,-0.6291453734070791,-0.016062744503961557,-0.7056690983682053,1,0,0,6.99
291,0.9728884963306788,-1.4863151223889046,-0.7054893025546173,4,1,0,4.29
1390,-0.09513408349449333,-0.5052975045627295,-0.7056317381991482,4,1,0,4.2
149,-0.6291453734070791,-0.39827740079987395,-0.7055289977342406,1,1,0,4.11
30,0.17187156146179974,1.750533396895746,-0.7056987530023946,1,0,0,18.75
2142,0.7058828513743858,3.80073281326702,-0.7057958894419435,1,0,0,64.95
2246,-1.163156663319665,-0.9575848478462258,-0.7056034845712985,4,1,2,1.59
2275,0.43887720641809275,-0.9833206347034836,-0.7055871394973361,4,1,0,3.6
758,0.7058828513743858,0.2973532736586866,-0.7056504182836768,4,1,2,7.87
1839,0.9728884963306788,-0.6056925542831224,-0.7056247331674498,4,1,0,5.55
536,-0.09513408349449333,-0.17914099785688434,-0.705479962512353,1,1,2,6.4
1529,-1.430162308275958,-0.5052975045627295,-0.705657423315375,4,1,3,2.65
404,0.17187156146179974,-0.5052975045627295,-0.705657423315375,4,1,0,5.5
2145,-0.3621397284507862,0.8757714535198341,-0.7057134635689609,1,1,0,7.31
800,0.43887720641809275,-0.43649886642946517,-0.7054101456964272,1,1,0,7.1
1957,0.43887720641809275,0.5271916869779618,-0.7055448758060899,1,1,0,7.83
37,-2.4981848881011297,-0.6021252174910272,-0.7057601637802825,1,1,0,0.85
2335,-0.09513408349449333,-0.47981652747633535,-0.7056130581146195,4,1,0,3.55
2721,0.7058828513743858,-0.6056925542831224,-0.7056646618481298,4,1,0,8.19
526,0.9728884963306788,1.9969344453211773,-0.7056252001695631,1,0,0,28.0
1648,0.17187156146179974,0.8255739286596376,-0.7056700323724319,1,0,0,13.0
209,-0.8961510183633721,-0.05428421013355279,-0.7057097275520552,4,1,2,3.29
1136,0.17187156146179974,-0.5256822862318447,-0.7056901134633001,4,1,2,4.41
2661,-0.3621397284507862,0.07184662644409838,-0.7056221646558272,1,1,0,4.99
751,-1.430162308275958,2.1498203078395424,-0.7056326722033746,1,0,0,17.98
519,0.9728884963306788,-0.35445012021127603,-0.7055873729983926,1,1,0,7.71
2279,-0.3621397284507862,-0.9833206347034836,-0.7055871394973361,4,1,0,2.8
1145,-0.3621397284507862,-0.7320782006316372,-0.7055500128293354,1,1,0,3.0
2145,0.17187156146179974,0.8757714535198341,-0.7057134635689609,1,1,0,12.49
2446,0.43887720641809275,-0.42885457330354704,-0.7055289977342406,1,1,0,5.0
2291,0.7058828513743858,2.1498203078395424,-0.7056326722033746,1,0,0,32.64
1154,0.17187156146179974,-0.8059730341821805,-0.7054776275017869,1,1,0,6.5
1778,0.17187156146179974,2.1498203078395424,-0.7056429462498653,1,0,0,35.0
241,0.17187156146179974,-0.9331231098432872,-0.705482297522919,1,1,2,2.0
2145,0.17187156146179974,0.8757714535198341,-0.7057134635689609,1,1,0,9.46
97,0.43887720641809275,3.4595425300802023,-0.7057842143891131,1,0,2,39.0
1362,-1.430162308275958,1.818567605716418,-0.7056345402118274,1,0,0,15.0
770,-0.3621397284507862,0.3992771820042632,-0.7056667633576393,4,1,0,6.15
1676,0.17187156146179974,2.2593885093110377,-0.7057622652897919,1,0,2,14.5
1348,-0.6291453734070791,-0.20207387723463888,-0.7060660501644387,4,1,0,3.25
2106,0.9728884963306788,-0.9843398737869395,-0.7055871394973361,4,0,0,5.18
183,-1.964173598188544,-1.060782805046122,-0.7056620933365071,4,1,2,1.24
1255,-0.3621397284507862,-0.5804663869675922,-0.7056340732097142,4,1,0,2.8
615,-0.8961510183633721,1.3280587968033304,-0.705746153716886,4,0,2,5.23
2273,-2.4981848881011297,-0.576644240404633,-0.7057087935478287,4,1,2,0.45
633,-0.09513408349449333,-0.9817917760783003,-0.7056247331674498,4,1,0,3.25
1294,0.17187156146179974,-1.820115922220668,-0.7056737683893375,4,1,0,1.5
1389,-0.6291453734070791,-0.6811162464588489,-0.7055906420131851,4,1,0,2.85
2800,0.9728884963306788,-0.9843398737869395,-0.7055593528715997,4,1,0,4.5
2507,-0.09513408349449333,0.04254350279474495,-0.7057157985795269,1,0,0,16.25
56,0.7058828513743858,-0.05428421013355279,-0.7056641948460166,4,0,0,7.75
1923,-1.964173598188544,0.36615191179195083,-0.7057846813912263,1,1,3,4.35
503,1.2398941412869717,1.7548651630004326,-0.7057648338014145,1,0,0,33.13
2512,-0.3621397284507862,-1.2569863286113572,-0.7054720234764283,1,1,0,3.63
2776,-1.163156663319665,-0.09250567576314403,-0.7057671688119806,1,1,0,4.75
1529,0.9728884963306788,-0.5730769036125378,-0.7055792004614113,4,1,0,6.51
2825,0.9728884963306788,-0.9843398737869395,-0.7055593528715997,4,1,0,4.8
1668,0.7058828513743858,-0.8059730341821805,-0.7055301652395237,1,1,0,6.0
2025,0.43887720641809275,-0.6021252174910272,-0.7056247331674498,4,1,0,6.4
2865,-0.09513408349449333,-0.06192850325947097,-0.7055911090152983,1,1,0,4.9
719,-0.3621397284507862,1.750533396895746,-0.705653220296356,1,0,0,20.57
62,0.17187156146179974,-0.8085211318908198,-0.7056153931251856,1,1,0,4.76
1567,-0.6291453734070791,-1.1117447592189105,-0.7056457482625446,4,1,0,2.0
1520,-1.430162308275958,2.1498203078395424,-0.7055362362669955,1,0,0,9.92
1653,0.9728884963306788,-1.2850154034063905,-0.7055733629349962,4,1,0,3.69
949,-0.3621397284507862,-0.8059730341821805,-0.7055196576919763,1,1,0,5.75
1413,-0.09513408349449333,-0.43649886642946517,-0.7055957790364306,1,1,0,5.7
1265,-0.09513408349449333,-0.4823646251849746,-0.7056457482625446,4,1,0,4.94
468,-0.6291453734070791,-0.05173611242491352,-0.7057298086429233,4,0,0,4.29
2279,-0.09513408349449333,-0.9833206347034836,-0.7055871394973361,4,1,0,3.0
2592,-0.09513408349449333,-0.42885457330354704,-0.7055957790364306,1,1,0,6.5
131,0.17187156146179974,-0.8085211318908198,-0.7056814739242055,4,1,2,4.9
991,0.43887720641809275,-0.17914099785688434,-0.7054636174383905,1,1,0,5.4
1100,-0.09513408349449333,2.092233299624292,-0.7056333727065444,1,0,0,24.0
2655,1.2398941412869717,-0.9333779196141513,-0.7054893025546173,1,1,0,7.46
2331,0.7058828513743858,0.07312067529841802,-0.7055640228927318,1,0,0,9.6
1100,-0.09513408349449333,2.092233299624292,-0.7056333727065444,1,0,0,25.0
2531,-0.09513408349449333,0.07312067529841802,-0.7056221646558272,1,1,0,6.8
221,0.43887720641809275,-0.05377459059182501,-0.7055602868758261,1,0,0,8.59
1097,0.43887720641809275,-0.16894860702232653,-0.7054629169352206,1,1,0,5.29
2351,-0.8961510183633721,-0.9078969425277571,-0.7057059915351495,1,1,0,2.5
1980,-0.8961510183633721,1.579556040646041,-0.7057195345964327,1,0,0,13.9
885,-0.09513408349449333,1.6019793004820677,-0.7057624987908485,1,1,2,20.0
130,-0.8961510183633721,0.3151899576191625,-0.7056690983682053,4,1,2,3.4
494,0.17187156146179974,-0.6064569835957142,-0.7056317381991482,4,1,0,5.5
2815,-0.6291453734070791,-0.05173611242491352,-0.7055864389941662,1,1,2,3.65
873,-0.8961510183633721,0.9012524306062283,-0.7057601637802825,1,1,0,5.86
777,0.9728884963306788,0.4008060406294469,-0.7057204686006591,4,0,0,10.44
1154,-0.3621397284507862,-0.20207387723463888,-0.7056504182836768,1,1,0,5.0
1908,-0.8961510183633721,-0.39827740079987395,-0.7055289977342406,1,1,0,3.37
1121,-0.8961510183633721,-0.12817904368409602,-0.7057627322919051,1,1,0,6.95
2928,0.9728884963306788,0.07312067529841802,-0.7055640228927318,1,1,0,9.9
1126,-0.6291453734070791,-0.9575848478462258,-0.705599048051223,1,1,0,3.3
2623,-0.3621397284507862,4.9527277873429,-0.7056492507783937,1,0,2,50.5
428,0.17187156146179974,0.5241339697275947,-0.7056688648671487,1,0,0,12.5
1050,-0.09513408349449333,0.8757714535198341,-0.7056796059157527,1,0,0,20.5
2152,0.7058828513743858,0.8757714535198341,-0.7056924484738661,1,1,0,14.5
2878,0.7058828513743858,1.75664883139648,-0.7057438187063199,1,0,0,20.0
949,-0.09513408349449333,-0.8059730341821805,-0.7055196576919763,1,1,0,5.25
876,0.17187156146179974,-0.37024832600484053,-0.7055820024740906,4,1,0,5.9
1653,-0.3621397284507862,-1.2850154034063905,-0.7055733629349962,4,1,0,2.6
408,-1.964173598188544,2.366408613073893,-0.7058091990021701,1,0,0,11.0
1362,-0.8961510183633721,1.818567605716418,-0.7056345402118274,1,0,0,15.5
1611,0.7058828513743858,-0.8067374634947723,-0.7055056476285798,1,1,0,5.75
1951,0.17187156146179974,4.996809877702362,-0.7057281741355271,1,0,0,75.0
734,-1.964173598188544,-0.7804920570957863,-0.7056504182836768,1,1,2,2.0
1464,-1.697167953232251,-1.1091966615102709,-0.7056476162709975,4,1,0,2.3
344,-1.430162308275958,-0.09250567576314403,-0.7057671688119806,1,1,2,8.2
1255,0.17187156146179974,-0.6064569835957142,-0.7056317381991482,4,1,0,4.8
408,-1.697167953232251,2.366408613073893,-0.7058091990021701,1,0,2,8.5
1127,-0.8961510183633721,-0.9588588967005455,-0.705599048051223,1,1,0,2.9
175,-0.6291453734070791,-0.480071337247199,-0.7055656574001281,1,1,0,6.5
1839,0.9728884963306788,-0.6056925542831224,-0.7056247331674498,4,1,0,5.85
1545,1.2398941412869717,1.6402007661116589,-0.7056854434421679,1,1,0,23.91
2231,1.2398941412869717,-0.6072214129083061,-0.7055782664571849,4,0,0,7.36
759,-0.09513408349449333,1.665681743198053,-0.7057975239493397,1,1,0,17.25
2033,-0.3621397284507862,-0.05173611242491352,-0.7055864389941662,1,1,0,7.0
2494,0.7058828513743858,1.074523074793709,-0.7057466207189992,1,1,0,17.65
1110,-0.3621397284507862,-0.9563107989919062,-0.705599048051223,1,1,0,2.5
1866,0.17187156146179974,-0.98306582493262,-0.7055152211719008,1,1,0,6.0
1953,0.9728884963306788,-1.0862637821325163,-0.705644347256205,1,1,0,8.25
1395,0.9728884963306788,2.0912140605408354,-0.7057695038225468,1,0,0,44.83
2059,-0.8961510183633721,1.9204915140619947,-0.7056908139664699,1,0,0,10.5
254,-1.697167953232251,-0.2963534924542973,-0.7057578287697164,4,1,2,1.9
2657,0.43887720641809275,-0.9833206347034836,-0.7055266627236746,4,0,2,4.25
524,-0.09513408349449333,2.0912140605408354,-0.7056840424358283,1,0,2,26.5
650,-0.3621397284507862,1.8822700484324035,-0.7057765088542449,1,0,2,22.5
2418,-0.8961510183633721,-1.0837156844238767,-0.7055271297257878,1,1,0,3.3
2457,0.17187156146179974,-0.4823646251849746,-0.7056457482625446,4,1,2,4.3
2698,-0.6291453734070791,-0.5562594587355177,-0.7056020835649589,1,1,0,5.25
228,0.17187156146179974,-0.12817904368409602,-0.7057627322919051,1,1,0,11.75
1265,-0.09513408349449333,-0.4823646251849746,-0.7056457482625446,4,1,0,4.25
1444,-0.6291453734070791,2.5065539870490605,-0.7057171995858667,1,0,0,14.22
2017,0.17187156146179974,-0.6811162464588489,-0.7056525197931862,4,1,0,4.2
1534,0.7058828513743858,1.6784222317412503,-0.7058007929641322,1,0,0,18.25
1995,-0.3621397284507862,1.6402007661116589,-0.7056971184949983,1,1,0,18.5
1970,-1.697167953232251,-0.44414315955538336,-0.7056901134633001,4,1,2,2.4
1746,0.43887720641809275,-0.8059730341821805,-0.7054264907703898,1,1,0,6.5
1462,-0.09513408349449333,-1.1091966615102709,-0.7057519912433011,3,1,0,3.2
2156,0.17187156146179974,-0.9833206347034836,-0.7055266627236746,4,0,0,3.99
742,-0.09513408349449333,-0.40235435713369694,-0.7055360027659389,1,1,0,5.45
2911,-1.163156663319665,-0.39827740079987395,-0.705627068178016,1,1,0,2.7
757,0.43887720641809275,-0.17914099785688434,-0.7054285922798993,1,1,0,6.25
2145,0.43887720641809275,0.8757714535198341,-0.7057134635689609,1,1,0,13.28
2419,-0.6291453734070791,-1.0837156844238767,-0.7055271297257878,1,1,0,3.7
2357,0.9728884963306788,1.579556040646041,-0.7056160936283554,1,0,0,39.51
1376,-1.163156663319665,-0.39827740079987395,-0.7056223981568838,1,1,2,1.4
1064,-0.09513408349449333,-0.8059730341821805,-0.7055313327448067,1,1,0,3.5
1758,-0.6291453734070791,-0.5052975045627295,-0.705657423315375,4,1,0,3.78
340,0.17187156146179974,-0.9331231098432872,-0.7056202966473744,1,1,0,2.7
1380,-0.3621397284507862,-0.17914099785688434,-0.7054636174383905,1,1,0,3.2
1136,0.43887720641809275,-0.6072214129083061,-0.7055897080089587,4,1,0,5.0
2066,-0.6291453734070791,-0.42885457330354704,-0.7055810684698642,1,1,0,7.0
1435,-0.09513408349449333,-0.6021252174910272,-0.7056247331674498,4,1,2,2.85
2400,0.43887720641809275,-0.9833206347034836,-0.7056062865839778,4,1,0,4.25
2050,-0.09513408349449333,-0.6021252174910272,-0.7056247331674498,4,1,2,4.9
787,0.7058828513743858,1.6402007661116589,-0.7056667633576393,1,1,0,16.9
2746,-0.09513408349449333,-0.8085211318908198,-0.7055507133325052,1,1,2,4.25
1284,0.17187156146179974,-0.4823646251849746,-0.7057041235266965,4,0,0,4.34
1397,-0.6291453734070791,1.9969344453211773,-0.7056903469643567,1,0,0,17.0
1302,0.7058828513743858,1.9969344453211773,-0.7056252001695631,1,0,0,28.45
1300,-0.09513408349449333,0.2718722965722924,-0.7057017885161305,4,0,0,6.15
1931,-0.09513408349449333,1.4363529494205056,-0.7057664683088108,1,1,0,9.25
2803,0.17187156146179974,-0.8059730341821805,-0.7054451708549184,1,1,0,4.85
1154,-0.09513408349449333,-0.8059730341821805,-0.7054776275017869,1,1,0,4.8
2372,-0.6291453734070791,-0.47981652747633535,-0.7056364082202802,4,1,0,2.3
965,0.43887720641809275,-0.6021252174910272,-0.7056247331674498,4,1,0,4.75
2558,0.7058828513743858,-0.8059730341821805,-0.7055301652395237,1,1,0,5.0
1653,0.17187156146179974,-1.2850154034063905,-0.7055733629349962,4,1,0,2.5
2791,0.7058828513743858,-0.6064569835957142,-0.7056317381991482,4,1,0,5.95
489,-0.09513408349449333,1.9204915140619947,-0.7058558992134917,1,0,2,16.0
749,-0.09513408349449333,-0.40235435713369694,-0.7055360027659389,1,1,0,6.15
